PNR,HHNR,APER,w
0,0,2,1.48781540999
1,0,2,1.48781540999
2,1,3,0.519691960877
3,1,3,0.519691960877
4,1,3,0.519691960877
5,2,2,0.322224119028
6,2,2,0.322224119028
7,3,3,2.16766503436
8,3,3,2.16766503436
9,3,3,2.16766503436
10,4,1,1.22904744644
11,5,3,1.06137556606
12,5,3,1.06137556606
13,5,3,1.06137556606
14,6,3,0.519691960877
15,6,3,0.519691960877
16,6,3,0.519691960877
17,7,2,0.574184683732
18,7,2,0.574184683732
19,8,3,2.16766503436
20,8,3,2.16766503436
21,8,3,2.16766503436
22,9,2,0.574184683732
23,9,2,0.574184683732
24,10,2,1.48781540999
25,10,2,1.48781540999
26,11,2,1.48781540999
27,11,2,1.48781540999
28,12,1,0.294660875795
29,13,2,3.8551963452
30,13,2,3.8551963452
31,14,1,1.22904744644
32,15,2,0.574184683732
33,15,2,0.574184683732
34,16,1,0.294660875795
35,17,1,2.9235396397
36,18,2,0.322224119028
37,18,2,0.322224119028
38,19,3,1.06137556606
39,19,3,1.06137556606
40,19,3,1.06137556606
41,20,2,0.322224119028
42,20,2,0.322224119028
43,21,3,1.06137556606
44,21,3,1.06137556606
45,21,3,1.06137556606
46,22,2,1.48781540999
47,22,2,1.48781540999
48,23,3,1.40547137005
49,23,3,1.40547137005
50,23,3,1.40547137005
51,24,3,0.688175039648
52,24,3,0.688175039648
53,24,3,0.688175039648
54,25,2,0.322224119028
55,25,2,0.322224119028
56,26,3,0.519691960877
57,26,3,0.519691960877
58,26,3,0.519691960877
59,27,3,0.688175039648
60,27,3,0.688175039648
61,27,3,0.688175039648
62,28,3,0.336958045029
63,28,3,0.336958045029
64,28,3,0.336958045029
65,29,1,0.700910899043
66,30,3,1.06137556606
67,30,3,1.06137556606
68,30,3,1.06137556606
69,31,3,1.06137556606
70,31,3,1.06137556606
71,31,3,1.06137556606
72,32,3,1.06137556606
73,32,3,1.06137556606
74,32,3,1.06137556606
75,33,3,1.40547137005
76,33,3,1.40547137005
77,33,3,1.40547137005
78,34,3,1.06137556606
79,34,3,1.06137556606
80,34,3,1.06137556606
81,35,2,1.48781540999
82,35,2,1.48781540999
83,36,1,0.294660875795
84,37,3,1.06137556606
85,37,3,1.06137556606
86,37,3,1.06137556606
87,38,3,1.40547137005
88,38,3,1.40547137005
89,38,3,1.40547137005
90,39,2,1.48781540999
91,39,2,1.48781540999
92,40,2,0.574184683732
93,40,2,0.574184683732
94,41,2,3.8551963452
95,41,2,3.8551963452
96,42,3,2.16766503436
97,42,3,2.16766503436
98,42,3,2.16766503436
99,43,2,0.574184683732
100,43,2,0.574184683732
101,44,1,0.294660875795
102,45,3,0.336958045029
103,45,3,0.336958045029
104,45,3,0.336958045029
105,46,2,0.834940435266
106,46,2,0.834940435266
107,47,3,0.688175039648
108,47,3,0.688175039648
109,47,3,0.688175039648
110,48,3,0.519691960877
111,48,3,0.519691960877
112,48,3,0.519691960877
113,49,1,0.294660875795
114,50,1,0.700910899043
115,51,3,0.688175039648
116,51,3,0.688175039648
117,51,3,0.688175039648
118,52,2,0.322224119028
119,52,2,0.322224119028
120,53,3,0.519691960877
121,53,3,0.519691960877
122,53,3,0.519691960877
123,54,3,0.688175039648
124,54,3,0.688175039648
125,54,3,0.688175039648
126,55,1,2.9235396397
127,56,2,1.48781540999
128,56,2,1.48781540999
129,57,2,0.574184683732
130,57,2,0.574184683732
131,58,2,1.48781540999
132,58,2,1.48781540999
133,59,3,0.519691960877
134,59,3,0.519691960877
135,59,3,0.519691960877
136,60,3,1.06137556606
137,60,3,1.06137556606
138,60,3,1.06137556606
139,61,3,2.16766503436
140,61,3,2.16766503436
141,61,3,2.16766503436
142,62,3,0.336958045029
143,62,3,0.336958045029
144,62,3,0.336958045029
145,63,2,1.48781540999
146,63,2,1.48781540999
147,64,3,1.06137556606
148,64,3,1.06137556606
149,64,3,1.06137556606
150,65,3,0.519691960877
151,65,3,0.519691960877
152,65,3,0.519691960877
153,66,3,1.06137556606
154,66,3,1.06137556606
155,66,3,1.06137556606
156,67,2,3.8551963452
157,67,2,3.8551963452
158,68,2,0.574184683732
159,68,2,0.574184683732
160,69,1,0.294660875795
161,70,3,1.06137556606
162,70,3,1.06137556606
163,70,3,1.06137556606
164,71,3,4.42705848093
165,71,3,4.42705848093
166,71,3,4.42705848093
167,72,3,0.519691960877
168,72,3,0.519691960877
169,72,3,0.519691960877
170,73,3,0.688175039648
171,73,3,0.688175039648
172,73,3,0.688175039648
173,74,1,0.700910899043
174,75,2,1.48781540999
175,75,2,1.48781540999
176,76,2,0.834940435266
177,76,2,0.834940435266
178,77,2,0.834940435266
179,77,2,0.834940435266
180,78,3,1.06137556606
181,78,3,1.06137556606
182,78,3,1.06137556606
183,79,2,0.834940435266
184,79,2,0.834940435266
185,80,2,3.8551963452
186,80,2,3.8551963452
187,81,3,0.519691960877
188,81,3,0.519691960877
189,81,3,0.519691960877
190,82,3,1.06137556606
191,82,3,1.06137556606
192,82,3,1.06137556606
193,83,2,0.322224119028
194,83,2,0.322224119028
195,84,2,0.574184683732
196,84,2,0.574184683732
197,85,1,2.9235396397
198,86,2,0.322224119028
199,86,2,0.322224119028
200,87,2,1.48781540999
201,87,2,1.48781540999
202,88,3,0.336958045029
203,88,3,0.336958045029
204,88,3,0.336958045029
205,89,1,2.9235396397
206,90,3,1.06137556606
207,90,3,1.06137556606
208,90,3,1.06137556606
209,91,2,0.574184683732
210,91,2,0.574184683732
211,92,2,0.322224119028
212,92,2,0.322224119028
213,93,2,0.322224119028
214,93,2,0.322224119028
215,94,3,0.519691960877
216,94,3,0.519691960877
217,94,3,0.519691960877
218,95,2,3.8551963452
219,95,2,3.8551963452
220,96,2,1.48781540999
221,96,2,1.48781540999
222,97,3,4.42705848093
223,97,3,4.42705848093
224,97,3,4.42705848093
225,98,1,0.294660875795
226,99,2,1.48781540999
227,99,2,1.48781540999
228,100,3,2.16766503436
229,100,3,2.16766503436
230,100,3,2.16766503436
231,101,3,0.688175039648
232,101,3,0.688175039648
233,101,3,0.688175039648
234,102,2,1.48781540999
235,102,2,1.48781540999
236,103,1,0.700910899043
237,104,3,0.688175039648
238,104,3,0.688175039648
239,104,3,0.688175039648
240,105,2,0.322224119028
241,105,2,0.322224119028
242,106,2,0.834940435266
243,106,2,0.834940435266
244,107,3,0.519691960877
245,107,3,0.519691960877
246,107,3,0.519691960877
247,108,3,1.40547137005
248,108,3,1.40547137005
249,108,3,1.40547137005
250,109,2,0.322224119028
251,109,2,0.322224119028
252,110,2,0.322224119028
253,110,2,0.322224119028
254,111,3,0.688175039648
255,111,3,0.688175039648
256,111,3,0.688175039648
257,112,3,1.40547137005
258,112,3,1.40547137005
259,112,3,1.40547137005
260,113,1,2.9235396397
261,114,3,1.40547137005
262,114,3,1.40547137005
263,114,3,1.40547137005
264,115,1,0.700910899043
265,116,2,1.48781540999
266,116,2,1.48781540999
267,117,1,0.294660875795
268,118,3,0.519691960877
269,118,3,0.519691960877
270,118,3,0.519691960877
271,119,3,2.16766503436
272,119,3,2.16766503436
273,119,3,2.16766503436
274,120,1,0.700910899043
275,121,3,1.40547137005
276,121,3,1.40547137005
277,121,3,1.40547137005
278,122,3,1.06137556606
279,122,3,1.06137556606
280,122,3,1.06137556606
281,123,3,0.688175039648
282,123,3,0.688175039648
283,123,3,0.688175039648
284,124,3,0.688175039648
285,124,3,0.688175039648
286,124,3,0.688175039648
287,125,3,1.06137556606
288,125,3,1.06137556606
289,125,3,1.06137556606
290,126,2,0.574184683732
291,126,2,0.574184683732
292,127,3,0.688175039648
293,127,3,0.688175039648
294,127,3,0.688175039648
295,128,1,0.294660875795
296,129,2,1.48781540999
297,129,2,1.48781540999
298,130,3,0.519691960877
299,130,3,0.519691960877
300,130,3,0.519691960877
301,131,3,1.06137556606
302,131,3,1.06137556606
303,131,3,1.06137556606
304,132,1,0.294660875795
305,133,2,0.322224119028
306,133,2,0.322224119028
307,134,1,0.700910899043
308,135,2,1.48781540999
309,135,2,1.48781540999
310,136,1,2.9235396397
311,137,3,2.16766503436
312,137,3,2.16766503436
313,137,3,2.16766503436
314,138,3,0.336958045029
315,138,3,0.336958045029
316,138,3,0.336958045029
317,139,2,0.322224119028
318,139,2,0.322224119028
319,140,2,1.48781540999
320,140,2,1.48781540999
321,141,2,0.834940435266
322,141,2,0.834940435266
323,142,3,0.519691960877
324,142,3,0.519691960877
325,142,3,0.519691960877
326,143,3,1.06137556606
327,143,3,1.06137556606
328,143,3,1.06137556606
329,144,3,0.519691960877
330,144,3,0.519691960877
331,144,3,0.519691960877
332,145,3,0.519691960877
333,145,3,0.519691960877
334,145,3,0.519691960877
335,146,3,1.06137556606
336,146,3,1.06137556606
337,146,3,1.06137556606
338,147,1,0.294660875795
339,148,2,2.16348028989
340,148,2,2.16348028989
341,149,3,2.16766503436
342,149,3,2.16766503436
343,149,3,2.16766503436
344,150,2,0.834940435266
345,150,2,0.834940435266
346,151,2,1.48781540999
347,151,2,1.48781540999
348,152,1,0.700910899043
349,153,3,1.06137556606
350,153,3,1.06137556606
351,153,3,1.06137556606
352,154,3,1.40547137005
353,154,3,1.40547137005
354,154,3,1.40547137005
355,155,3,0.519691960877
356,155,3,0.519691960877
357,155,3,0.519691960877
358,156,1,1.22904744644
359,157,3,0.519691960877
360,157,3,0.519691960877
361,157,3,0.519691960877
362,158,3,0.688175039648
363,158,3,0.688175039648
364,158,3,0.688175039648
365,159,3,0.336958045029
366,159,3,0.336958045029
367,159,3,0.336958045029
368,160,2,0.322224119028
369,160,2,0.322224119028
370,161,1,0.294660875795
371,162,3,0.519691960877
372,162,3,0.519691960877
373,162,3,0.519691960877
374,163,3,0.336958045029
375,163,3,0.336958045029
376,163,3,0.336958045029
377,164,1,0.700910899043
378,165,3,1.06137556606
379,165,3,1.06137556606
380,165,3,1.06137556606
381,166,3,0.519691960877
382,166,3,0.519691960877
383,166,3,0.519691960877
384,167,2,0.322224119028
385,167,2,0.322224119028
386,168,3,0.688175039648
387,168,3,0.688175039648
388,168,3,0.688175039648
389,169,3,0.688175039648
390,169,3,0.688175039648
391,169,3,0.688175039648
392,170,2,0.574184683732
393,170,2,0.574184683732
394,171,2,3.8551963452
395,171,2,3.8551963452
396,172,2,1.48781540999
397,172,2,1.48781540999
398,173,2,1.48781540999
399,173,2,1.48781540999
400,174,3,0.688175039648
401,174,3,0.688175039648
402,174,3,0.688175039648
403,175,3,0.519691960877
404,175,3,0.519691960877
405,175,3,0.519691960877
